EPC;Timestamp;Antenna;RSSI;ReaderAntenna
303ACA49810F719C3C37698D;2022-05-17 13:15:21,667;2;56;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:08,845;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,015;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,185;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,235;2;53;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,615;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,665;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,785;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,825;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,935;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:09,985;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,105;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,155;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,475;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,525;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,685;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,745;1;34;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,915;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,975;1;52;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:10,975;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:11,085;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:11,145;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:18:11,145;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:11,256;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:11,845;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:11,895;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:18:12,115;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:25,947;2;40;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:25,997;2;40;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,117;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,167;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,287;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,337;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,467;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,517;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,647;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,697;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,827;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,877;1;42;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,877;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,997;1;42;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:26,997;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,047;1;42;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,047;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,187;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,227;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,347;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,397;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,517;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,567;1;48;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,567;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,687;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3039;2022-05-17 13:17:27,687;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,000;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,050;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,521;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,570;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,570;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,740;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,790;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:08,910;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,261;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,381;1;39;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,440;2;39;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,560;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,560;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,620;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,731;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,731;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,790;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,790;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,911;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,911;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,960;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:09,960;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,081;1;53;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,081;2;55;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,141;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,141;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,420;2;39;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,600;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,600;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:10,710;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:11,210;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:19:11,380;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:27,789;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:27,789;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:27,839;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:27,839;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:27,959;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:27,959;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,009;1;49;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,009;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,129;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,129;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,179;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,179;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,299;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,299;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,349;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,349;2;56;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,479;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,479;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,519;1;45;Rd1_Antenna01
4D554C2E56312E4C472E3034;2022-05-17 13:18:28,519;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:12,989;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,039;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,149;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,210;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,350;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,389;2;47;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,509;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,559;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,680;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,729;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,850;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,850;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,910;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:13,910;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,030;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,080;1;48;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,080;2;56;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,210;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,210;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,249;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,249;2;60;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,370;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,419;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,550;1;41;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,550;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,599;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,599;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,720;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,720;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,769;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,929;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:14,989;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,109;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,289;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,289;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,349;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,530;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,580;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:15,959;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:20:16,180;2;32;Rd2_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:31,947;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:31,998;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,137;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,177;2;38;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,297;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,347;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,487;2;57;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,527;2;56;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,647;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,647;2;58;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,697;1;52;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,697;2;54;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,817;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,817;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,867;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,987;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:32,987;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,038;1;52;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,038;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,167;1;53;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,167;2;54;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,218;1;56;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,218;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,347;1;50;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,347;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,397;1;51;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,397;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,517;1;54;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,517;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,577;1;56;Rd1_Antenna01
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,577;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3430;2022-05-17 13:19:33,697;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:22,642;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:22,872;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:22,922;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,042;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,082;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,202;1;41;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,202;2;42;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,252;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,372;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,422;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,532;2;37;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,592;2;38;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,702;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,702;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,762;1;50;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,762;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,882;1;54;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,882;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,942;1;55;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:23,942;2;54;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,063;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,112;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,332;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,332;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,382;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,502;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,502;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,692;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,692;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,742;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,742;2;52;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,863;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,863;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:24,992;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:21:25,602;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:20:39,874;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:39,874;2;45;Rd1_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:20:39,924;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,204;1;52;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,204;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,264;1;49;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,264;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,384;1;45;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,434;1;46;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,554;1;44;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,604;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3033;2022-05-17 13:20:40,754;1;47;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:41,134;1;45;Rd1_Antenna01
4D554C2E56312E4C472E3033;2022-05-17 13:20:41,184;1;40;Rd1_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:07,472;1;34;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:07,532;1;46;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:07,652;1;42;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:07,702;1;41;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,132;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,182;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,342;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,522;1;39;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,572;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,692;1;43;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,692;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,752;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,872;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,872;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:08,922;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,043;1;44;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,043;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,092;1;49;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,092;2;44;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,212;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,263;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,382;1;51;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,382;2;57;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,432;1;56;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,432;2;51;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,562;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,682;1;45;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,732;1;47;Rd2_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:22:09,862;2;39;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:10,082;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:10,132;2;38;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:10,412;2;41;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:10,452;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:22:10,572;2;50;Rd2_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:26,247;1;41;Rd1_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:21:26,297;1;35;Rd1_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:21:26,677;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:26,817;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:26,857;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:26,977;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,028;2;44;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,147;2;41;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,197;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,317;2;51;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,367;2;52;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,487;2;55;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,537;2;53;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,657;2;50;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,707;2;49;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,828;1;49;Rd1_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,877;1;43;Rd1_Antenna01
4D554C2E56312E4C472E3437;2022-05-17 13:21:27,997;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,047;2;46;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,167;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,217;2;43;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,437;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,557;2;48;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,607;2;47;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,849;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3437;2022-05-17 13:21:28,897;2;42;Rd1_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:12,996;2;36;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,046;2;45;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,156;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,216;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,336;2;38;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,456;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,506;2;39;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,686;2;43;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,736;1;39;Rd2_Antenna01
4D554C2E56312E4C472E3136;2022-05-17 13:23:13,736;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,506;2;40;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,726;2;46;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,786;2;48;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,906;1;40;Rd2_Antenna01
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,906;2;49;Rd2_Antenna02
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,956;1;38;Rd2_Antenna01
4D554C2E56312E4C472E3136;2022-05-17 13:23:14,956;2;41;Rd2_Antenna02
